student_id_number,term_code,CLASS_NBR,COMPLETED_FLAG,official_grade,ACAD_PLAN,HOURS_CARRIED
66767,5,07533,1,A,ND0410,16.0
66767,6,05807,1,A-,BS2127,16.0
66769,5,07888,1,C+,ND0410,14.0
66769,5,07523,1,A,ND0410,14.0
84232,4,06269,1,B-,BS2120,17.0
66765,6,05526,1,A,BC5373,15.0
66763,5,07882,1,C+,BS6307,17.0
66761,6,05497,1,A,BS7260,16.5
68991,6,05539,1,A,BA4101,16.0
66764,6,05517,0,FS,BB6124,15.0
66760,5,06619,0,DROP,BS7251,15.0
66760,5,06615,1,A-,BS7251,15.0
66500,6,05807,1,S,ND1105,15.0
66500,6,05599,0,WP,ND1105,15.0
66499,5,07974,1,A-,ND1201,15.0
66497,5,07880,1,C-,ND1206,15.0
66497,5,07548,1,A,ND1206,15.0
68996,6,04645,1,C+,BS3314,14.0
68996,6,04795,0,DROP,BS3314,14.0
66494,6,05945,1,B-,BA4253,13.0
66494,5,07547,1,D,ND0408,15.0
66498,6,04646,1,S,BS2127,15.0
66498,6,04796,0,DROP,BS2127,15.0
68994,5,07511,1,A,BA4254,14.0
66496,5,06618,0,DROP,BS7262,17.0
66496,5,06615,1,A,BS7262,17.0
66496,6,05510,0,I,BS7262,19.0
68995,5,07566,1,B,ND0210,13.0
66493,6,05807,1,B-,BA4253,17.0
66493,6,05516,1,B-,BA4253,17.0
66495,6,05613,1,A,BA4201,15.0
66526,6,05620,1,A,BS2121,15.0
66526,5,07875,1,D+,BS2121,15.0
66528,5,07887,0,F,ND8835,17.0
66528,5,07559,1,B-,ND8835,17.0
66524,6,05809,1,B,BS6306,16.0
66522,6,05513,1,A,ND8837,16.0
68992,6,05503,1,A,BA4203,19.0
66517,6,05616,1,B,ND0210,15.0
66521,6,05599,1,B,BC5371,15.0
66519,6,05497,1,A,ND8837,16.0
66525,5,07512,0,WP,BA4252,17.0
66523,5,06617,1,A,BS7257,18.0
66523,5,06725,0,DROP,BS7257,18.0
66523,6,05539,1,A,BS7251,16.5
66511,6,05532,1,A,ND1220,14.0
66518,6,05504,1,A,BB6121,15.0
66514,6,05807,1,S,ND0410,16.0
66510,6,05498,1,A,BB6125,9.0
66509,6,05523,1,A-,ND9961,15.0
66509,5,07879,1,C-,ND9961,15.0
66506,5,07882,1,D+,BB6158,17.0
66506,6,05806,1,A-,BB6158,16.0
66513,5,07518,1,A,BC5363,16.0
66507,5,07884,1,B-,BS6177,17.0
66507,6,05520,1,B,BS6177,13.0
66512,5,07541,1,A-,ND1220,16.0
66505,5,07880,1,C,ND0610,17.0
66505,6,05499,1,A,ND0610,12.0
66508,6,05805,1,S,BS6306,16.0
66503,6,05810,1,A,ND1201,14.0
66491,5,07530,1,A-,ND1201,15.0
66502,5,10538,1,A,BA4101,15.0
66501,5,07882,1,B-,BB6132,17.0
67639,5,07512,1,B,ND1220,18.0
68776,5,07887,1,A,BS5327,15.0
84248,5,06723,0,DROP,BS6470,13.0
84248,5,06617,1,C+,BS6470,13.0
67650,5,10536,1,C,ND1201,17.0
67875,5,07974,1,D+,BS6177,17.0
67875,6,05520,1,B,BS6177,12.0
67648,5,07880,1,C,ND1206,15.0
67648,5,07548,1,B+,ND1206,15.0
67643,5,06618,0,DROP,BS2126,18.0
67643,5,06615,0,WP,BS2126,18.0
67649,5,07667,1,B+,ND1105,15.0
67647,6,04761,0,DROP,BS2126,14.0
67647,6,05539,1,A,BS2126,14.0
67647,6,04646,1,C+,BS2126,14.0
67646,6,04645,1,B,BS3310,18.0
67646,6,05523,1,A-,BS3310,18.0
67646,6,04795,0,DROP,BS3310,18.0
67646,5,07888,1,A-,BS3310,16.0
84234,4,10902,1,B+,BA4253,15.0
84234,5,07525,1,A,BA4253,18.0
67642,6,09611,1,S,ND0610,16.0
67642,6,05534,1,S,ND0610,16.0
67641,6,05944,0,NC,ND0407,13.0
67641,5,07530,1,C+,ND0407,16.0
67638,5,07549,0,F,BA5221,18.0
68774,6,05512,1,S,BS8167,15.0
68772,6,04647,0,DROP,BS7252,17.0
68772,6,05498,1,B,BS7252,17.0
68772,6,04645,1,S,BS7252,17.0
67898,6,05943,1,A-,BS8100,16.0
67898,6,05614,1,A-,BS8100,16.0
67891,5,07878,1,A,ND1206,15.0
67896,5,07881,1,C+,BS2522,17.0
67896,6,04645,1,B-,BS2522,18.0
67896,6,04795,0,DROP,BS2522,18.0
67895,6,05501,1,A,BS6316,15.0
67893,6,05529,1,A-,BS6925,12.0
67890,6,05526,1,A,ND1201,15.0
67887,5,07879,1,B,ND1206,15.0
67887,5,07536,1,A,ND1206,15.0
67888,5,07514,1,A,ND1220,16.0
67886,6,05599,1,B+,BB6125,14.0
67883,5,07877,1,C-,BS7269,17.0
67883,5,07546,1,B+,BS7269,17.0
67882,6,05536,1,A,BB6127,15.0
67884,6,05613,1,A,ND0407,13.0
67884,5,07883,1,C,ND0407,16.0
67885,5,10536,1,B,BA5050,15.0
67880,5,07554,1,A,ND1201,15.0
67881,5,07877,1,A,ND1206,15.0
67881,5,07552,1,A,ND1206,15.0
67878,6,05507,1,A,BS6922,18.0
67876,5,07543,1,B+,BC5363,16.0
68790,6,09612,1,A,BA4253,16.0
68790,6,05527,1,A,BA4253,16.0
68791,6,05523,0,WP,ND1201,15.0
68789,5,07528,1,B,BC5363,16.0
88435,5,12560,1,A,BS6418,9.0
68775,5,07875,1,C+,ND1105,15.0
68775,5,07544,1,B+,ND1105,15.0
68785,5,07879,1,B,ND1201,15.0
68785,5,07536,1,A,ND1201,15.0
68786,5,07512,1,A,BS8122,16.0
68784,6,05518,1,B+,BB6125,15.0
84904,6,05518,0,WP,ND0610,16.5
68800,6,05599,1,A,BC5373,16.0
68799,5,07537,1,B,BS7256,15.5
68798,5,10545,1,B,ND0210,17.0
68797,5,07537,1,B-,BA4101,18.0
68797,6,05810,1,B+,BA4101,14.0
68794,6,05508,0,WP,BS5327,17.0
68794,5,07888,1,B-,BS5327,15.0
68795,6,05501,1,A,BA4253,16.0
68793,6,04761,0,DROP,ND1105,17.0
68793,6,05618,1,A,ND1105,17.0
68793,6,04646,1,S,ND1105,17.0
68792,5,07884,1,C,ND0406,15.0
68792,5,07547,1,A-,ND0406,15.0
68781,5,07875,0,F,BA4101,15.0
68781,5,07532,1,B,BA4101,15.0
68781,6,09611,1,C+,BA4101,17.0
68779,6,05616,1,B+,ND0610,15.0
66590,5,07546,1,A,BS6178,16.0
66585,5,10532,1,A,ND1201,14.0
66583,5,07876,1,C,ND1206,15.0
66583,5,10544,1,B-,ND1206,15.0
66594,6,05518,0,WP,ND1206,17.0
66586,5,07542,1,A-,BS7256,16.5
66589,5,07552,1,D+,ND1206,17.0
66589,6,05807,0,DROP,ND1206,13.0
66582,6,05614,1,B+,BA4253,14.0
66581,5,07875,1,B,ND0410,15.0
66574,5,07880,1,B+,ND1206,15.0
66574,5,07548,1,A-,ND1206,15.0
66577,6,05498,1,S,ND0410,20.0
66578,6,05806,1,A-,BS7269,16.0
66578,5,07513,1,A,BS7269,17.0
66573,5,06722,0,DROP,BS7257,17.0
66573,5,06617,1,C+,BS7257,17.0
66573,6,05618,1,S,BS7257,17.5
66580,5,07878,1,C,ND1206,15.0
66580,5,07515,1,B,ND1206,15.0
66571,6,05618,1,A,ND0210,18.0
66579,6,05536,1,A,ND0610,15.0
66575,6,05530,1,B,BS7257,16.5
66572,6,05501,1,A,BS7255,16.0
66570,6,05514,1,A,BS8167,13.0
84255,6,04645,1,S,BS2121,8.0
84255,6,04647,0,DROP,BS2121,8.0
66821,5,10539,1,A,ND8835,17.0
66598,5,10541,1,B-,ND1206,15.0
66598,6,05807,1,B-,ND1206,13.0
66824,6,04645,1,S,BS2522,15.0
66824,6,04647,0,DROP,BS2522,15.0
66824,5,07888,1,A-,ND0410,15.0
66596,5,10540,1,D,ND1201,15.0
66823,6,05536,1,A,BB6126,15.0
66820,5,07879,1,D+,ND1206,15.0
66820,5,07536,1,A,ND1206,15.0
69973,5,07531,1,B,BA4101,15.0
69976,5,07544,1,B,ND1208,17.0
69968,5,07524,1,B+,ND1201,16.0
69965,6,04646,1,A-,BS2127,17.0
69965,6,04762,0,DROP,BS2127,17.0
69961,6,04796,0,DROP,BS2522,19.0
69961,6,04646,1,A,BS2522,19.0
66597,6,05518,1,B,BS7257,16.5
66597,5,06617,1,A-,BS7257,17.0
66597,5,06724,0,DROP,BS7257,17.0
69951,6,05522,1,B+,ND1208,15.0
69949,6,05528,1,A,ND0610,15.0
69949,5,07881,1,B,ND0610,17.0
69977,6,04645,1,B,BS3310,15.0
69977,6,04812,0,DROP,BS3310,15.0
69977,6,05496,1,A,BS3310,15.0
69971,5,10532,1,A-,ND1220,16.0
69969,6,05517,1,A,ND0408,15.0
69943,6,04812,0,DROP,BS2121,19.0
69943,6,04645,1,B,BS2121,19.0
69966,5,07511,1,D+,BA4251,16.0
69964,5,06720,0,DROP,BS1904,17.0
69964,5,06616,1,A,BS1904,17.0
69957,6,05498,1,A,BC5372,15.0
66568,6,05534,1,B,ND0610,15.0
69963,6,05533,1,A-,ND0610,17.0
69938,5,07553,1,B+,ND1206,15.0
69962,6,05504,1,B+,BA4253,16.0
69959,5,06723,0,DROP,BS2127,18.0
69959,5,06617,1,A,BS2127,18.0
69955,5,07543,1,B,BS7256,16.5
69955,6,05944,1,S,BS7256,17.0
69954,5,07554,1,A,ND1206,16.0
69952,5,07519,1,B,BJ6907,17.0
66564,5,07987,1,C,ND1105,16.0
66564,6,05613,1,B+,ND1105,17.0
66563,6,04648,0,DROP,ND0407,15.0
66563,6,04645,1,S,ND0407,15.0
66558,5,10538,1,C+,ND0407,15.0
66559,5,07879,1,B-,ND1201,16.0
66559,5,07536,1,A,ND1201,16.0
66557,6,05504,1,S,BM5107,19.5
69946,6,05523,1,A,ND0407,16.0
70210,5,07876,1,B-,ND1206,15.0
70210,5,10544,1,A-,ND1206,15.0
69942,5,06618,0,DROP,BS7263,16.5
69942,5,06615,1,A,BS7263,16.5
69941,5,07524,1,A-,ND1201,15.0
69941,6,05944,1,B,ND1201,17.0
70209,5,07883,1,C-,ND1206,15.0
70209,5,07521,1,B+,ND1206,15.0
69936,5,07524,1,B,ND1201,17.0
69937,5,07880,1,B,ND1206,15.0
69937,5,07548,1,A-,ND1206,15.0
70208,5,07879,1,C,ND1206,15.0
70208,6,05537,1,A,ND1206,15.0
69939,5,07975,1,B,BB6158,17.0
66562,5,07879,1,C-,ND1206,18.0
66562,5,07536,1,B,ND1206,18.0
66562,6,05943,1,B+,ND1206,17.0
66561,6,05618,1,B,BS6922,18.0
70217,6,05534,1,A,BS3310,18.0
70217,6,04646,1,A-,BS3310,18.0
70217,6,04796,0,DROP,BS3310,18.0
70216,6,05614,1,B+,BS6923,16.0
66569,6,05498,1,S,BS6470,16.0
66569,6,04646,1,S,BS6470,16.0
66569,6,04762,0,DROP,BS6470,16.0
66569,5,07987,1,B-,BS6470,15.0
70215,5,07519,0,WP,BS6178,16.0
70213,5,06620,0,DROP,BS2127,15.0
70213,5,06615,1,A,BS2127,15.0
69061,5,07559,1,A,BC5363,17.0
69059,6,05501,1,A,ND1201,15.0
70206,6,05508,1,A,BB6125,17.0
70207,6,05613,1,A-,BC5363,18.0
70207,5,07878,1,B,ND1206,15.0
70204,5,07522,0,F,ND1201,19.0
70203,6,05538,1,A-,BF5162,16.0
70202,5,10539,1,A,BC5363,16.0
69056,5,07887,1,A,BS8122,16.0
70195,6,04813,0,DROP,BS2127,16.0
70195,6,05502,1,A,BS2127,16.0
70195,6,04646,1,C-,BS2127,16.0
70196,6,05808,1,A,BS5327,13.0
69046,5,07558,1,B,BA5050,15.0
69979,6,05612,1,B+,ND0210,16.0
69045,6,05534,1,S,BS6306,14.0
68811,6,05808,1,C+,ND0408,14.0
68811,5,07883,1,C-,ND0408,16.0
69042,5,07529,1,A,BS6178,16.0
68810,5,07985,1,D-,BS3314,16.0
69062,6,05614,1,B-,BB6121,16.0
69055,6,05805,1,B+,ND1201,18.0
69052,5,07549,1,A-,ND1206,15.0
69053,6,05616,1,B+,BA2129,20.0
69051,5,07516,1,B,BJ6906,17.0
68809,6,05536,1,A,BB6127,18.0
69050,6,05498,1,A,BA4101,16.0
68813,5,07530,1,A-,BA4101,15.0
69049,5,10537,1,B+,ND9961,15.0
69044,5,07987,1,C+,ND1201,16.0
69043,5,07887,1,B-,BS8171,16.0
68807,6,04761,0,DROP,BS7257,16.0
68807,6,05528,1,A,BS7257,16.0
68807,6,04646,1,S,BS7257,16.0
69064,6,05612,1,B+,BA4101,15.0
66831,6,05496,1,A,ND1206,13.0
66831,5,07877,1,A,ND1206,15.0
61535,5,07888,1,C,BA2129,15.0
61535,6,05499,1,A,BA2129,17.0
60563,5,07877,1,B+,ND1206,15.0
60563,5,07524,1,A-,ND1206,15.0
60562,6,11093,1,B,BS2522,16.0
60567,6,05944,1,S,BS8167,16.0
60567,6,05522,1,B-,BS8167,16.0
60566,6,09612,1,A-,BS7256,17.0
60560,6,04648,0,DROP,BS2127,14.0
60560,6,04645,1,B,BS2127,14.0
60561,5,07532,1,C,ND0407,16.0
84268,4,14959,0,WF,ND1206,15.0
60569,6,05538,1,A-,BS6923,15.0
60571,5,07546,1,A,BA4211,16.0
60568,6,05496,1,A-,BA4408,16.0
60359,5,07876,1,B-,BA4101,16.0
60351,6,05943,1,B-,BS5327,16.0
60358,6,05529,1,A,BS8167,15.0
60346,5,07883,0,FS,BS4225,15.0
60346,5,14786,1,B-,BS4225,15.0
60356,5,07879,1,C+,ND1206,15.0
60356,5,07536,1,A,ND1206,15.0
60350,6,04647,0,DROP,BS7257,14.5
60350,6,04645,1,A-,BS7257,14.5
60357,6,05508,0,FS,BA4201,12.0
60357,5,10535,0,F,BA4201,16.0
61529,5,07549,0,F,ND1207,17.0
84265,5,12560,1,B+,ND1205,6.0
60347,5,07880,1,A-,ND1201,15.0
60347,5,07548,1,A,ND1201,15.0
60355,6,05505,1,B+,ND8837,16.0
60348,5,06720,0,DROP,BS1937,17.0
60348,5,06616,1,A,BS1937,17.0
60349,5,07560,1,A,ND0210,16.0
60344,6,05809,1,B,BS8171,16.0
60342,6,05497,1,B+,BA4211,18.0
60338,6,05515,1,S,BC5373,17.0
60335,5,07538,1,B,BF5048,15.0
60337,6,05945,1,B-,BA4101,13.0
60340,6,05528,1,A,BF5051,17.0
60332,5,07533,1,B+,ND1206,17.0
60333,6,05508,1,A,BA4101,14.0
60328,6,05943,1,S,ND1206,16.0
60328,5,10536,1,B-,ND1206,15.0
60327,6,05508,1,A,BS6307,17.0
66841,5,06720,0,DROP,BS1902,16.0
66841,5,06616,1,A,BS1902,16.0
60320,6,05610,1,A,BS7252,18.0
60329,5,07882,1,B+,BS2120,15.0
60331,5,07876,1,B,ND1206,15.0
60331,5,10544,1,B-,ND1206,15.0
60326,5,07559,1,A,BJ6906,17.0
60322,5,07882,1,B-,BB6121,16.0
60322,6,05531,1,B,BB6121,15.0
66840,6,05511,1,B,BJ6906,16.0
60323,6,05512,1,A-,BB6156,15.0
60558,5,07566,1,B,ND0210,16.0
60366,5,07881,0,WP,BB6156,17.0
60366,6,05805,0,WP,BB6156,14.0
60366,6,05535,0,WP,BB6156,14.0
60367,6,05807,1,B,ND1206,13.0
60367,5,10539,1,A,ND1206,15.0
60365,5,07882,1,C-,ND0610,17.0
60365,6,05510,1,B,ND0610,15.0
60363,5,07559,1,A-,BS8178,16.0
60364,5,07530,1,B,BA5050,16.0
60362,6,04646,1,A-,BS7264,16.5
60362,6,04813,0,DROP,BS7264,16.5
60360,6,05513,1,A-,BC5371,16.0
61852,6,04648,0,DROP,BS2520,16.0
61852,6,04645,1,C-,BS2520,16.0
61852,5,07888,1,B-,BS2520,15.0
61853,6,05532,0,NC,BB6137,16.0
61849,5,10541,1,B,ND1201,16.0
62823,5,07544,0,WP,ND1201,15.0
62823,6,05807,1,S,ND1201,16.0
62823,6,05513,1,B+,ND1201,16.0
61848,6,04645,1,S,BA2128,14.0
61848,6,04795,0,DROP,BA2128,14.0
61848,5,07975,1,A-,BA2128,16.0
61857,5,07524,1,B,ND9961,17.0
61857,6,05945,1,B,ND9961,16.0
61855,6,04647,0,DROP,BS2127,14.0
61855,6,05539,0,WF,BS2127,14.0
61855,6,04645,1,C,BS2127,14.0
61854,6,05512,1,B,BF5155,16.0
61856,5,07553,1,D,ND1201,15.0
61856,6,09612,1,B-,ND1201,12.0
61842,6,04646,1,S,BS2127,15.0
61842,6,04762,0,DROP,BS2127,15.0
61577,5,07881,1,B-,ND1201,15.0
61573,5,07529,1,A,ND1201,15.0
61570,5,06723,0,DROP,BS3314,15.0
61570,5,06617,1,A,BS3314,15.0
61570,6,05529,1,A,BS7264,19.0
61569,6,05512,1,A,BS1937,18.0
61569,5,06720,0,DROP,BS1937,16.0
61569,5,06616,1,A,BS1937,16.0
61566,5,07974,1,B,ND1206,15.0
61563,5,07882,1,C,ND1105,16.0
61567,5,10532,1,A,BA4201,15.0
61564,6,04646,1,S,BS7263,16.5
61564,6,04762,0,DROP,BS7263,16.5
62827,5,07876,1,A,BA4101,16.0
62827,5,07530,1,A,BA4101,16.0
62844,6,04796,0,DROP,BA2129,14.0
62844,6,04646,1,B-,BA2129,14.0
62843,5,06720,0,DROP,BS1902,18.0
62843,5,06616,1,A,BS1902,18.0
62842,6,05523,1,A,BA4211,16.0
62825,5,07878,1,C,ND1206,15.0
62825,5,10534,1,B,ND1206,15.0
61847,5,07520,1,B+,BB6137,16.0
61542,5,07533,1,C,ND1220,15.0
84906,6,14107,1,S,ND1206,15.0
84906,6,05806,1,S,ND1206,15.0
61540,5,06617,1,A,BS8122,16.0
61540,5,06725,0,DROP,BS8122,16.0
61530,5,07876,1,B-,ND1208,15.0
61530,5,10544,1,D+,ND1208,15.0
61562,6,05505,1,B+,BM5107,19.5
61561,6,05944,1,B+,ND1206,16.0
61561,6,05532,1,B,ND1206,16.0
61557,5,07515,1,B,ND1201,16.0
61556,6,05613,1,B+,ND0610,12.0
61551,6,05528,1,A,BS6317,14.0
61553,6,05620,1,A,BB6125,15.0
61548,6,05538,1,S,BB6125,13.0
61547,6,05805,1,B,ND1201,15.0
64427,6,05531,1,A,BC5372,14.0
64426,5,07532,1,B-,BA4101,14.0
64424,6,05806,1,B+,ND6603,16.0
64424,6,05599,1,A,ND6603,16.0
64422,6,05611,1,A,BB6121,19.0
64407,6,05529,1,A-,BB6125,12.0
64406,6,05944,1,A-,BS8171,16.0
64406,5,07883,0,WF,BS8171,18.0
63187,6,05599,1,A-,ND0610,15.0
64405,5,06617,1,C,BS7257,17.0
64405,5,06724,0,DROP,BS7257,17.0
63193,5,07886,1,C+,ND1206,15.0
63193,5,07554,1,A-,ND1206,15.0
63191,5,10535,1,C,BA5050,15.0
63188,5,07533,1,A-,ND1220,15.0
63194,5,07887,0,F,BB6121,17.0
63194,6,09611,0,NC,BB6126,16.0
63194,6,05504,1,C,BB6126,16.0
63192,6,05618,1,A,BS6923,15.0
63186,5,07888,1,A,BS8171,16.0
63189,5,07974,1,C+,ND1105,15.0
63189,5,07667,1,B-,ND1105,15.0
63184,6,05809,0,WP,ND1201,16.0
63182,6,04813,0,DROP,BS8171,20.0
63182,6,04646,1,A-,BS8171,20.0
63185,6,05522,1,B-,BB6121,16.0
62868,6,05507,0,WP,BA1932,18.0
63178,6,05517,1,A,BB6121,16.0
62870,6,05533,1,A,ND0610,18.0
63180,6,05609,1,A,BS2127,14.0
63180,6,04812,0,DROP,BS2127,14.0
63180,6,04645,1,B-,BS2127,14.0
62871,6,05527,0,WP,BM5107,16.0
62865,6,05945,1,S,ND1201,15.0
62869,5,07532,1,A-,BA4101,15.0
62869,6,09611,0,NC,BA4101,16.0
62867,6,05944,0,FS,ND1201,17.0
62862,5,07558,1,C,BJ6906,16.0
62859,6,04645,1,A,BS6474,19.0
62859,6,04647,0,DROP,BS6474,19.0
62857,5,07985,1,B+,ND0610,17.0
62853,5,07558,1,A,BA5194,15.0
62852,5,10539,1,A,ND0408,15.0
62856,5,07888,0,F,ND0410,15.0
62856,6,05945,1,S,ND0410,15.0
62856,6,05538,1,S,ND0410,15.0
62855,6,05809,0,WP,ND1201,15.0
62855,6,14107,0,WP,ND1201,15.0
62855,5,07544,0,F,ND1201,15.0
62851,5,07882,1,A,BS2522,16.0
62851,6,04646,1,S,BS2522,16.0
62851,6,05513,1,A,BS2522,16.0
62851,6,04762,0,DROP,BS2522,16.0
62849,6,05809,1,B-,BA4101,16.0
62849,5,07544,1,A-,ND1206,15.0
62845,5,06620,0,DROP,BS3310,17.0
62845,5,06615,1,C,BS3310,17.0
62845,6,05512,1,B+,BS3310,18.0
64420,6,05528,1,A,ND1201,16.0
64419,6,05809,1,B,ND1201,16.0
64419,5,07522,1,A,ND1201,16.0
64415,5,07512,1,C,BA5050,15.0
64414,6,05809,1,B,BA4101,17.0
64414,6,05612,1,B+,BA4101,17.0
64410,6,14107,0,NC,ND0407,19.0
64410,5,10532,0,WF,ND0407,17.0
64408,6,05523,1,S,ND0610,13.0
64884,6,05806,1,B,BS8122,18.0
64884,5,07880,1,C-,BS8122,16.0
64883,5,06720,0,DROP,BA3311,16.0
64883,5,06616,1,D,BA3311,16.0
64883,6,05513,1,A-,BA3311,15.0
64882,6,05518,1,A-,BA4101,17.0
64882,5,07886,1,C-,BA4101,14.0
64878,5,07529,1,B,ND1201,16.0
64876,6,05945,0,NC,BB6121,15.0
64876,6,05538,0,I,BB6121,15.0
64879,5,07526,1,C+,ND1206,15.0
64880,6,05504,1,B,BS7254,16.0
84270,6,11959,1,A-,ND1205,6.0
59939,6,05505,1,B,ND0407,19.0
60151,6,05519,1,A,BB6127,15.0
60150,6,05515,1,S,ND0610,16.0
60150,5,07888,1,C-,ND0610,17.0
60149,5,07553,1,A-,ND1206,15.0
60149,6,05810,1,B,ND1206,17.0
60147,6,05528,1,A,BB6126,15.0
60146,6,05612,1,S,BA4101,16.0
60145,6,05617,1,A,BS7263,16.5
60143,6,05503,1,A,BS7257,16.5
60144,6,05500,1,A-,BF5049,19.5
64771,6,04648,0,DROP,BS7251,18.5
64771,6,04645,1,A-,BS7251,18.5
64771,6,05510,0,I,BS7251,18.5
60376,5,07879,1,C+,ND1206,15.0
60376,5,07536,1,A,ND1206,15.0
60377,5,06720,0,DROP,ND1105,17.0
60377,5,06616,1,D+,ND1105,17.0
60377,6,04647,0,DROP,ND1105,16.5
60377,6,05614,0,FS,ND1105,16.5
60377,6,04645,1,C,ND1105,16.5
60190,6,05500,1,A-,BS8100,16.0
60187,6,05615,1,B,BC5370,20.0
60182,5,07543,1,B+,ND0408,16.0
60189,5,14785,1,B+,ND0407,18.0
60374,5,07540,1,B,BA5232,16.0
60184,5,06719,0,DROP,BS2127,15.0
60184,5,06616,1,A,BS2127,15.0
60180,6,05518,1,A-,BS6316,15.0
60186,5,07987,1,C,ND1201,16.0
60178,6,05505,1,B+,ND8837,16.0
60185,6,05504,1,A-,BB6156,15.0
60179,5,10535,1,A,ND1206,16.0
60175,6,05513,1,A-,BM5107,19.0
60177,5,07522,1,A,ND1201,16.0
60176,5,07531,1,B,BA5236,15.0
60173,5,07987,1,B+,BS6308,17.0
60170,6,05531,1,A,BC5373,18.0
60169,6,05511,1,S,BC5363,15.0
60166,6,05507,1,A-,ND8837,17.0
60385,6,04812,0,DROP,BS3314,15.0
60385,6,04645,1,B+,BS3314,15.0
64875,5,07883,1,B-,ND1105,15.0
64875,5,07533,1,A,ND1105,15.0
60378,5,10532,1,A-,ND1201,15.0
60381,5,07523,1,A,BS7269,16.0
60380,5,07975,1,C+,BS2522,15.0
60380,6,05609,1,S,BS2522,15.0
60384,5,07524,1,B,ND1105,18.0
60382,5,07529,1,A,ND1201,17.0
60162,5,07987,0,F,BA4101,12.0
60162,5,07532,0,FS,BA4101,12.0
60165,6,05535,1,A,BS8167,18.0
60163,5,07888,1,B-,BS2127,15.0
60160,5,07985,1,C-,BS2127,16.0
60160,6,04812,0,DROP,BS2127,15.0
60160,6,04645,0,NC,BS2127,15.0
60157,5,07876,0,WP,BA4101,16.0
60158,5,07517,1,A,BA4101,15.0
60155,6,05510,1,A,BB6127,18.0
60156,6,05501,1,A,BS6925,18.0
60159,6,05945,1,A-,ND0610,16.0
60159,6,05620,1,A,ND0610,16.0
60153,6,05944,1,A-,ND1201,16.0
60154,5,07882,1,D,BB6127,16.0
64760,5,07876,1,C+,BA4101,15.0
64760,5,07543,1,A,BA4101,15.0
64757,5,06723,0,DROP,BS3316,15.0
64757,5,06617,1,A,BS3316,15.0
64453,5,06720,0,DROP,BS1902,15.0
64453,5,06616,1,A,BS1902,15.0
64451,5,07558,1,A,ND1220,16.0
64759,6,05520,1,A,BS7257,20.0
64448,6,05509,1,A,BS7260,16.5
64442,6,05528,1,A,BJ6907,18.0
64450,5,07533,1,A,BA4903,16.0
64770,5,07887,0,WF,ND1206,17.0
64770,6,11093,1,C-,ND1206,15.0
64770,6,05945,1,C-,ND1206,15.0
64446,6,05806,1,S,BA4253,16.0
64446,5,07511,1,B+,BA4253,15.0
64769,5,07878,1,A,ND8835,16.0
64763,5,07542,1,B+,ND0210,17.0
64764,6,05806,1,B,ND0410,17.0
64765,5,07560,1,B+,ND0407,15.0
68631,6,05528,1,S,BC5371,15.0
68621,6,05513,1,A,BS6317,17.0
68640,6,05664,1,S,BB6156,12.0
68633,5,07882,1,D,BA4101,15.0
68633,6,05522,1,B+,BA4101,14.0
70114,6,05530,1,A-,BB6127,15.0
70112,6,05505,0,WP,BS7255,17.5
70112,5,07882,1,C+,BS7255,16.0
67728,5,07880,1,D+,ND1201,17.0
67728,6,05806,1,C+,ND1201,17.0
67728,6,05527,1,S,ND1201,17.0
67727,6,05617,1,A,BS7257,17.5
67725,6,05944,1,B-,ND9961,16.0
67725,5,07522,1,B,ND9961,15.0
67724,6,04812,0,DROP,BS0411,15.0
67724,6,04645,1,S,BS0411,15.0
67724,6,05521,1,S,BS0411,15.0
67723,5,07545,1,A-,ND9961,17.0
68619,5,07880,1,A,ND9961,15.0
68619,5,07548,1,B+,ND9961,15.0
68618,5,07877,1,B,BS7257,15.0
68618,6,04647,0,DROP,BS7257,16.5
68618,6,05614,1,B+,BS7257,16.5
68618,6,04645,1,S,BS7257,16.5
68620,5,07521,1,C,ND9961,16.0
68617,6,05805,1,B-,ND0610,15.5
70123,6,05503,0,WP,BA4101,17.0
70118,5,10545,1,A,BJ6906,16.0
70117,6,05531,0,FS,BA4253,18.0
70119,6,05523,1,A-,BS8171,19.0
70120,6,14107,1,B,BS3331,10.0
67508,5,07566,1,C,BA4211,16.0
67508,6,05944,0,NC,BA4211,17.0
67509,5,06618,0,DROP,BS7251,15.0
67509,5,06615,1,B+,BS7251,15.0
67507,5,07974,0,WF,BA4101,15.0
67505,5,07515,1,B-,ND1201,15.0
67501,5,07877,1,C+,BS7269,17.0
67501,6,05521,0,I,BS7269,13.5
67502,6,05806,1,B,BS4232,15.0
67502,6,14553,1,B,BS4232,15.0
67499,5,07537,0,WP,BA5194,18.0
67500,5,07974,1,B,BB6127,15.0
67500,6,05505,1,S,BB6127,18.0
67494,6,05526,1,A,ND0610,15.5
67494,5,07879,1,C,ND0610,16.0
67486,6,05504,1,A,BS7260,19.5
67496,5,10532,1,C+,ND1220,16.0
70099,6,05519,1,A,BS7254,18.5
70100,6,05533,1,S,BA5194,16.0
70092,6,05527,1,C,BB6124,16.0
67495,5,06619,0,DROP,BS2127,15.0
67495,5,06615,1,A,BS2127,15.0
67493,6,05536,1,A,BA4101,17.0
70087,5,07541,1,B+,BB6127,16.0
70084,6,04647,0,DROP,BS7263,14.5
70084,6,04645,1,B,BS7263,14.5
70098,6,05806,1,B,BA4101,13.0
